,구,동,주야간,노면상태,기상상태,동_risk,주야간_risk,노면상태_risk,기상상태_risk,total_risk,corr_risk,동_eclo,주야간_eclo,노면상태_eclo,기상상태_eclo,eclo_risk_sum,eclo_risk_mul
2470,권선구,평리동,주간,서리/결빙,맑음,2.0,2.0,3.0,5.0,12.0,14.759898567204372,3.0,4.476795931341386,4.875,4.460807600950119,28.812603532291504,51.882629867433366
2471,권선구,평리동,주간,건조,흐림,2.0,2.0,5.0,3.0,12.0,14.759898567204376,3.0,4.476795931341386,4.444769140853302,4.421875,28.34344007219469,50.44306256694929
2472,팔달구,신풍동,야간,건조,흐림,3.0,1.0,5.0,3.0,12.0,15.719858247513132,3.0,4.488599348534202,4.444769140853302,4.421875,28.355243489387504,48.97807005280072
2473,팔달구,매향동,주간,서리/결빙,눈,5.0,2.0,3.0,2.0,12.0,17.46674083565699,4.75,4.476795931341386,4.875,3.5714285714285716,29.67322450276996,54.47144900553992
2474,팔달구,매향동,야간,기타,비,5.0,1.0,2.0,4.0,12.0,17.52441975981487,4.75,4.488599348534202,4.666666666666667,4.798319327731092,30.703585342931962,56.76520999279191
2475,팔달구,매향동,야간,적설,맑음,5.0,1.0,1.0,5.0,12.0,17.524419759814865,4.75,4.488599348534202,4.25,4.460807600950119,29.94940694948432,54.792637353284796
2476,팔달구,신풍동,야간,젖음/습기,비,3.0,1.0,4.0,4.0,12.0,15.719858247513129,3.0,4.488599348534202,4.841059602649007,4.798319327731092,29.127978278914302,52.0461150700546
2477,팔달구,매향동,주간,적설,비,5.0,2.0,1.0,4.0,12.0,17.46674083565698,4.75,4.476795931341386,4.25,4.798319327731092,30.27511525907248,56.14686917360714
2478,팔달구,매향동,주간,기타,흐림,5.0,2.0,2.0,3.0,12.0,17.466740835656985,4.75,4.476795931341386,4.666666666666667,4.421875,30.315337598008053,55.30255019601611
2479,팔달구,매향동,주간,젖음/습기,기타,5.0,2.0,4.0,1.0,12.0,17.46674083565699,4.75,4.476795931341386,4.841059602649007,4.833333333333333,30.901188867323725,56.90116360661214
2480,장안구,하광교동,주간,적설,눈,7.0,2.0,1.0,2.0,12.0,19.27130234795873,8.2,4.476795931341386,4.25,3.5714285714285716,32.49822450276996,77.7464490055399
2481,권선구,대황교동,주간,기타,맑음,3.0,2.0,2.0,5.0,12.0,15.662179323355245,5.333333333333333,4.476795931341386,4.666666666666667,4.460807600950119,30.937603532291504,56.5909632007667
2482,팔달구,교동,야간,젖음/습기,눈,5.0,1.0,4.0,2.0,12.0,17.524419759814876,4.5,4.488599348534202,4.841059602649007,3.5714285714285716,29.401087522611782,53.49569490198737
2483,장안구,하광교동,야간,기타,눈,7.0,1.0,2.0,2.0,12.0,19.32898127211661,8.2,4.488599348534202,4.666666666666667,3.5714285714285716,32.92669458662944,78.36478982472467
2484,권선구,대황교동,야간,서리/결빙,맑음,3.0,1.0,3.0,5.0,12.0,15.719858247513129,5.333333333333333,4.488599348534202,4.875,4.460807600950119,31.157740282817652,57.417637353284796
2485,팔달구,구천동,야간,적설,흐림,7.0,1.0,1.0,3.0,12.0,19.32898127211661,4.4,4.488599348534202,4.25,4.421875,29.5604743485342,52.804224348534206
2486,권선구,대황교동,주간,젖음/습기,흐림,3.0,2.0,4.0,3.0,12.0,15.662179323355248,5.333333333333333,4.476795931341386,4.841059602649007,4.421875,31.073063867323725,57.5834552732788
2487,장안구,하광교동,야간,서리/결빙,기타,7.0,1.0,3.0,1.0,12.0,19.32898127211661,8.2,4.488599348534202,4.875,4.833333333333333,34.39693268186753,81.34693268186753
2488,장안구,하광교동,야간,적설,흐림,7.0,1.0,1.0,3.0,12.0,19.32898127211661,8.2,4.488599348534202,4.25,4.421875,33.3604743485342,79.4042243485342
2489,팔달구,구천동,야간,기타,눈,7.0,1.0,2.0,2.0,12.0,19.32898127211661,4.4,4.488599348534202,4.666666666666667,3.5714285714285716,29.12669458662944,51.76478982472469
2490,권선구,대황교동,야간,건조,흐림,3.0,1.0,5.0,3.0,12.0,15.719858247513132,5.333333333333333,4.488599348534202,4.444769140853302,4.421875,30.688576822720837,55.97807005280072
2491,팔달구,교동,야간,적설,맑음,5.0,1.0,1.0,5.0,12.0,17.524419759814865,4.5,4.488599348534202,4.25,4.460807600950119,29.69940694948432,53.542637353284796
2492,팔달구,신풍동,주간,기타,맑음,3.0,2.0,2.0,5.0,12.0,15.662179323355245,3.0,4.476795931341386,4.666666666666667,4.460807600950119,28.604270198958172,49.5909632007667
2493,팔달구,교동,주간,서리/결빙,눈,5.0,2.0,3.0,2.0,12.0,17.46674083565699,4.5,4.476795931341386,4.875,3.5714285714285716,29.42322450276996,53.22144900553992
2494,팔달구,구천동,야간,서리/결빙,기타,7.0,1.0,3.0,1.0,12.0,19.32898127211661,4.4,4.488599348534202,4.875,4.833333333333333,30.596932681867532,54.74693268186754
2495,팔달구,교동,주간,젖음/습기,기타,5.0,2.0,4.0,1.0,12.0,17.46674083565699,4.5,4.476795931341386,4.841059602649007,4.833333333333333,30.651188867323725,55.65116360661214
2496,팔달구,교동,주간,기타,흐림,5.0,2.0,2.0,3.0,12.0,17.466740835656985,4.5,4.476795931341386,4.666666666666667,4.421875,30.065337598008053,54.05255019601611
2497,팔달구,교동,야간,기타,비,5.0,1.0,2.0,4.0,12.0,17.52441975981487,4.5,4.488599348534202,4.666666666666667,4.798319327731092,30.453585342931962,55.51520999279191
2498,팔달구,신풍동,주간,서리/결빙,비,3.0,2.0,3.0,4.0,12.0,15.662179323355245,3.0,4.476795931341386,4.875,4.798319327731092,29.15011525907248,51.77186917360714
2499,팔달구,신풍동,주간,젖음/습기,흐림,3.0,2.0,4.0,3.0,12.0,15.662179323355248,3.0,4.476795931341386,4.841059602649007,4.421875,28.739730533990393,50.5834552732788
2500,팔달구,신풍동,주간,건조,눈,3.0,2.0,5.0,2.0,12.0,15.66217932335525,3.0,4.476795931341386,4.444769140853302,3.5714285714285716,27.49299364362326,47.320294709806426
2501,팔달구,교동,주간,적설,비,5.0,2.0,1.0,4.0,12.0,17.46674083565698,4.5,4.476795931341386,4.25,4.798319327731092,30.02511525907248,54.89686917360714
2502,권선구,대황교동,주간,서리/결빙,비,3.0,2.0,3.0,4.0,12.0,15.662179323355245,5.333333333333333,4.476795931341386,4.875,4.798319327731092,31.48344859240581,58.77186917360714
2503,권선구,대황교동,주간,건조,눈,3.0,2.0,5.0,2.0,12.0,15.66217932335525,5.333333333333333,4.476795931341386,4.444769140853302,3.5714285714285716,29.826326976956594,54.320294709806426
2504,권선구,대황교동,야간,젖음/습기,비,3.0,1.0,4.0,4.0,12.0,15.719858247513129,5.333333333333333,4.488599348534202,4.841059602649007,4.798319327731092,31.461311612247634,59.0461150700546
2505,팔달구,신풍동,주간,서리/결빙,흐림,3.0,2.0,3.0,3.0,11.0,14.572954748087046,3.0,4.476795931341386,4.875,4.421875,27.773670931341385,45.84421686268277
2506,권선구,대황교동,야간,건조,눈,3.0,1.0,5.0,2.0,11.0,14.630633672244931,5.333333333333333,4.488599348534202,4.444769140853302,3.5714285714285716,28.83813039414941,49.85530219565786
2507,장안구,하광교동,야간,기타,기타,7.0,1.0,2.0,1.0,11.0,18.239756696848413,8.2,4.488599348534202,4.666666666666667,4.833333333333333,33.188599348534204,76.05526601520086
2508,팔달구,신풍동,야간,서리/결빙,비,3.0,1.0,3.0,4.0,11.0,14.630633672244928,3.0,4.488599348534202,4.875,4.798319327731092,28.161918676265294,47.30687665945857
2509,장안구,하광교동,야간,적설,눈,7.0,1.0,1.0,2.0,11.0,18.239756696848413,8.2,4.488599348534202,4.25,3.5714285714285716,31.510027919962774,73.28145649139134
2510,권선구,평리동,야간,서리/결빙,맑음,2.0,1.0,3.0,5.0,11.0,13.728352916094057,3.0,4.488599348534202,4.875,4.460807600950119,27.82440694948432,47.417637353284796
2511,팔달구,구천동,야간,기타,기타,7.0,1.0,2.0,1.0,11.0,18.239756696848413,4.4,4.488599348534202,4.666666666666667,4.833333333333333,29.388599348534203,49.45526601520088
2512,팔달구,매향동,주간,기타,눈,5.0,2.0,2.0,2.0,11.0,16.377516260388788,4.75,4.476795931341386,4.666666666666667,3.5714285714285716,28.464891169436626,49.17978233887325
2513,권선구,대황교동,야간,기타,맑음,3.0,1.0,2.0,5.0,11.0,14.630633672244926,5.333333333333333,4.488599348534202,4.666666666666667,4.460807600950119,29.94940694948432,52.12597068661813
2514,팔달구,남창동,야간,젖음/습기,맑음,1.0,1.0,4.0,5.0,11.0,12.826072159943188,6.0,4.488599348534202,4.841059602649007,4.460807600950119,30.790466552133328,52.15687576388082
2515,권선구,평리동,야간,건조,흐림,2.0,1.0,5.0,3.0,11.0,13.72835291609406,3.0,4.488599348534202,4.444769140853302,4.421875,27.355243489387504,45.97807005280072
2516,팔달구,신풍동,주간,건조,기타,3.0,2.0,5.0,1.0,11.0,14.572954748087051,3.0,4.476795931341386,4.444769140853302,4.833333333333333,27.75489840552802,45.010770900282616
2517,권선구,대황교동,야간,젖음/습기,흐림,3.0,1.0,4.0,3.0,11.0,14.63063367224493,5.333333333333333,4.488599348534202,4.841059602649007,4.421875,30.08486728451654,53.118462759130225
2518,팔달구,남창동,야간,건조,비,1.0,1.0,5.0,4.0,11.0,12.82607215994319,6.0,4.488599348534202,4.444769140853302,4.798319327731092,30.731687817118598,51.90572236372509
2519,권선구,대황교동,야간,서리/결빙,비,3.0,1.0,3.0,4.0,11.0,14.630633672244928,5.333333333333333,4.488599348534202,4.875,4.798319327731092,30.495252009598627,54.30687665945857
2520,장안구,하광교동,주간,적설,기타,7.0,2.0,1.0,1.0,11.0,18.18207777269053,8.2,4.476795931341386,4.25,4.833333333333333,32.76012926467472,75.43692519601609
2521,팔달구,매향동,주간,서리/결빙,기타,5.0,2.0,3.0,1.0,11.0,16.377516260388788,4.75,4.476795931341386,4.875,4.833333333333333,29.935129264674718,52.16192519601611
2522,팔달구,구천동,야간,적설,눈,7.0,1.0,1.0,2.0,11.0,18.239756696848413,4.4,4.488599348534202,4.25,3.5714285714285716,27.710027919962776,46.68145649139135
2523,팔달구,신풍동,주간,젖음/습기,눈,3.0,2.0,4.0,2.0,11.0,14.57295474808705,3.0,4.476795931341386,4.841059602649007,3.5714285714285716,26.889284105418966,44.46068741613595
2524,팔달구,매향동,주간,적설,흐림,5.0,2.0,1.0,3.0,11.0,16.377516260388784,4.75,4.476795931341386,4.25,4.421875,28.898670931341385,50.21921686268277
2525,팔달구,교동,야간,젖음/습기,기타,5.0,1.0,4.0,1.0,11.0,16.435195184546675,4.5,4.488599348534202,4.841059602649007,4.833333333333333,29.66299228451654,51.18617109246356
2526,권선구,평리동,주간,건조,눈,2.0,2.0,5.0,2.0,11.0,13.67067399193618,3.0,4.476795931341386,4.444769140853302,3.5714285714285716,26.49299364362326,44.32029470980643
2527,팔달구,매향동,야간,적설,비,5.0,1.0,1.0,4.0,11.0,16.435195184546664,4.75,4.488599348534202,4.25,4.798319327731092,29.286918676265294,51.68187665945857
2528,권선구,대황교동,주간,젖음/습기,눈,3.0,2.0,4.0,2.0,11.0,14.57295474808705,5.333333333333333,4.476795931341386,4.841059602649007,3.5714285714285716,29.222617438752298,51.46068741613595
2529,권선구,대황교동,주간,기타,비,3.0,2.0,2.0,4.0,11.0,14.572954748087044,5.333333333333333,4.476795931341386,4.666666666666667,4.798319327731092,30.27511525907248,53.48020250694047
2530,권선구,대황교동,주간,적설,맑음,3.0,2.0,1.0,5.0,11.0,14.57295474808704,5.333333333333333,4.476795931341386,4.25,4.460807600950119,29.520936865624837,51.507629867433366
2531,권선구,대황교동,주간,서리/결빙,흐림,3.0,2.0,3.0,3.0,11.0,14.572954748087046,5.333333333333333,4.476795931341386,4.875,4.421875,30.107004264674718,52.84421686268277
2532,권선구,평리동,야간,젖음/습기,비,2.0,1.0,4.0,4.0,11.0,13.72835291609406,3.0,4.488599348534202,4.841059602649007,4.798319327731092,28.127978278914302,49.0461150700546
2533,권선구,대황교동,주간,건조,기타,3.0,2.0,5.0,1.0,11.0,14.572954748087051,5.333333333333333,4.476795931341386,4.444769140853302,4.833333333333333,30.088231738861353,52.010770900282616
2534,팔달구,교동,야간,서리/결빙,눈,5.0,1.0,3.0,2.0,11.0,16.43519518454667,4.5,4.488599348534202,4.875,3.5714285714285716,28.435027919962774,48.75645649139135
2535,팔달구,신풍동,야간,건조,눈,3.0,1.0,5.0,2.0,11.0,14.630633672244931,3.0,4.488599348534202,4.444769140853302,3.5714285714285716,26.504797060816077,42.85530219565786
2536,팔달구,구천동,주간,적설,기타,7.0,2.0,1.0,1.0,11.0,18.18207777269053,4.4,4.476795931341386,4.25,4.833333333333333,28.96012926467472,48.83692519601611
2537,팔달구,남창동,주간,서리/결빙,맑음,1.0,2.0,3.0,5.0,11.0,12.768393235785302,6.0,4.476795931341386,4.875,4.460807600950119,30.812603532291504,51.882629867433366
2538,팔달구,교동,주간,적설,흐림,5.0,2.0,1.0,3.0,11.0,16.377516260388784,4.5,4.476795931341386,4.25,4.421875,28.648670931341385,48.96921686268277
2539,팔달구,교동,야간,기타,흐림,5.0,1.0,2.0,3.0,11.0,16.43519518454667,4.5,4.488599348534202,4.666666666666667,4.421875,29.07714101520087,49.58755768186754
2540,팔달구,남창동,주간,건조,흐림,1.0,2.0,5.0,3.0,11.0,12.768393235785307,6.0,4.476795931341386,4.444769140853302,4.421875,30.34344007219469,50.44306256694929
2541,권선구,평리동,주간,기타,맑음,2.0,2.0,2.0,5.0,11.0,13.670673991936171,3.0,4.476795931341386,4.666666666666667,4.460807600950119,27.604270198958172,46.5909632007667
2542,팔달구,교동,주간,기타,눈,5.0,2.0,2.0,2.0,11.0,16.377516260388788,4.5,4.476795931341386,4.666666666666667,3.5714285714285716,28.214891169436626,47.92978233887325
2543,팔달구,매향동,야간,서리/결빙,눈,5.0,1.0,3.0,2.0,11.0,16.43519518454667,4.75,4.488599348534202,4.875,3.5714285714285716,28.685027919962774,50.00645649139135
2544,팔달구,교동,주간,서리/결빙,기타,5.0,2.0,3.0,1.0,11.0,16.377516260388788,4.5,4.476795931341386,4.875,4.833333333333333,29.685129264674718,50.91192519601611
2545,권선구,평리동,주간,젖음/습기,흐림,2.0,2.0,4.0,3.0,11.0,13.670673991936177,3.0,4.476795931341386,4.841059602649007,4.421875,27.739730533990393,47.5834552732788
2546,권선구,평리동,주간,서리/결빙,비,2.0,2.0,3.0,4.0,11.0,13.670673991936171,3.0,4.476795931341386,4.875,4.798319327731092,28.15011525907248,48.77186917360714
2547,팔달구,매향동,야간,젖음/습기,기타,5.0,1.0,4.0,1.0,11.0,16.435195184546675,4.75,4.488599348534202,4.841059602649007,4.833333333333333,29.91299228451654,52.43617109246356
2548,팔달구,교동,야간,적설,비,5.0,1.0,1.0,4.0,11.0,16.435195184546664,4.5,4.488599348534202,4.25,4.798319327731092,29.036918676265294,50.43187665945857
2549,팔달구,신풍동,주간,적설,맑음,3.0,2.0,1.0,5.0,11.0,14.57295474808704,3.0,4.476795931341386,4.25,4.460807600950119,27.187603532291504,44.507629867433366
2550,팔달구,신풍동,주간,기타,비,3.0,2.0,2.0,4.0,11.0,14.572954748087044,3.0,4.476795931341386,4.666666666666667,4.798319327731092,27.941781925739146,46.48020250694047
2551,팔달구,매향동,야간,기타,흐림,5.0,1.0,2.0,3.0,11.0,16.43519518454667,4.75,4.488599348534202,4.666666666666667,4.421875,29.32714101520087,50.83755768186754
2552,팔달구,신풍동,야간,기타,맑음,3.0,1.0,2.0,5.0,11.0,14.630633672244926,3.0,4.488599348534202,4.666666666666667,4.460807600950119,27.616073616150988,45.12597068661813
2553,팔달구,신풍동,야간,젖음/습기,흐림,3.0,1.0,4.0,3.0,11.0,14.63063367224493,3.0,4.488599348534202,4.841059602649007,4.421875,27.75153395118321,46.118462759130225
2554,팔달구,남창동,주간,젖음/습기,비,1.0,2.0,4.0,4.0,11.0,12.768393235785306,6.0,4.476795931341386,4.841059602649007,4.798319327731092,31.116174861721486,53.511107584203174
2555,팔달구,남창동,야간,서리/결빙,맑음,1.0,1.0,3.0,5.0,10.0,11.736847584674983,6.0,4.488599348534202,4.875,4.460807600950119,29.82440694948432,47.417637353284796
2556,팔달구,남창동,야간,젖음/습기,비,1.0,1.0,4.0,4.0,10.0,11.736847584674988,6.0,4.488599348534202,4.841059602649007,4.798319327731092,30.127978278914302,49.0461150700546
2557,팔달구,신풍동,야간,건조,기타,3.0,1.0,5.0,1.0,10.0,13.541409096976736,3.0,4.488599348534202,4.444769140853302,4.833333333333333,26.766701822720837,40.54577838613405
2558,권선구,대황교동,야간,적설,맑음,3.0,1.0,1.0,5.0,10.0,13.541409096976723,5.333333333333333,4.488599348534202,4.25,4.460807600950119,28.532740282817652,47.042637353284796
2559,팔달구,신풍동,야간,서리/결빙,흐림,3.0,1.0,3.0,3.0,10.0,13.541409096976729,3.0,4.488599348534202,4.875,4.421875,26.7854743485342,41.3792243485342
2560,팔달구,신풍동,야간,젖음/습기,눈,3.0,1.0,4.0,2.0,10.0,13.541409096976732,3.0,4.488599348534202,4.841059602649007,3.5714285714285716,25.901087522611782,39.99569490198737
2561,팔달구,신풍동,야간,기타,비,3.0,1.0,2.0,4.0,10.0,13.541409096976729,3.0,4.488599348534202,4.666666666666667,4.798319327731092,26.953585342931962,42.01520999279191
2562,팔달구,신풍동,야간,적설,맑음,3.0,1.0,1.0,5.0,10.0,13.541409096976723,3.0,4.488599348534202,4.25,4.460807600950119,26.19940694948432,40.042637353284796
2563,권선구,대황교동,야간,기타,비,3.0,1.0,2.0,4.0,10.0,13.541409096976729,5.333333333333333,4.488599348534202,4.666666666666667,4.798319327731092,29.286918676265294,49.01520999279191
2564,팔달구,교동,야간,서리/결빙,기타,5.0,1.0,3.0,1.0,10.0,15.345970609278474,4.5,4.488599348534202,4.875,4.833333333333333,28.696932681867533,46.44693268186754
2565,팔달구,교동,야간,기타,눈,5.0,1.0,2.0,2.0,10.0,15.34597060927847,4.5,4.488599348534202,4.666666666666667,3.5714285714285716,27.226694586629442,43.46478982472468
2566,팔달구,교동,야간,적설,흐림,5.0,1.0,1.0,3.0,10.0,15.345970609278467,4.5,4.488599348534202,4.25,4.421875,27.6604743485342,44.5042243485342
2567,권선구,대황교동,야간,건조,기타,3.0,1.0,5.0,1.0,10.0,13.541409096976736,5.333333333333333,4.488599348534202,4.444769140853302,4.833333333333333,29.10003515605417,47.54577838613405
2568,권선구,대황교동,야간,서리/결빙,흐림,3.0,1.0,3.0,3.0,10.0,13.541409096976729,5.333333333333333,4.488599348534202,4.875,4.421875,29.118807681867533,48.3792243485342
2569,권선구,대황교동,야간,젖음/습기,눈,3.0,1.0,4.0,2.0,10.0,13.541409096976732,5.333333333333333,4.488599348534202,4.841059602649007,3.5714285714285716,28.234420855945114,46.99569490198737
2570,팔달구,남창동,야간,건조,흐림,1.0,1.0,5.0,3.0,10.0,11.73684758467499,6.0,4.488599348534202,4.444769140853302,4.421875,29.355243489387504,45.97807005280072
2571,팔달구,남창동,주간,기타,맑음,1.0,2.0,2.0,5.0,10.0,11.6791686605171,6.0,4.476795931341386,4.666666666666667,4.460807600950119,29.604270198958172,46.5909632007667
2572,권선구,평리동,주간,젖음/습기,눈,2.0,2.0,4.0,2.0,10.0,12.58144941666798,3.0,4.476795931341386,4.841059602649007,3.5714285714285716,25.889284105418966,41.46068741613595
2573,권선구,대황교동,주간,젖음/습기,기타,3.0,2.0,4.0,1.0,10.0,13.48373017281885,5.333333333333333,4.476795931341386,4.841059602649007,4.833333333333333,29.484522200657057,49.15116360661214
